Mean_R,Mean_G,Mean_B,Mean_H,Mean_V,Mean_S,Mean_Gray,Standar_Deviasi,Luas,Perimeter,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Jenis_Kopra
0.6636020380403183,0.6414121562304838,0.676543556957845,0.08354727571673876,0.6637007675098061,0.2912985956906158,0.6518846460569002,0.48464180432558973,0.04612580451984628,0.33913985983744965,0.06975763555335955,0.1370981991720764,0.5083794032422757,0.1478857527480963,0.9514050240671192,0.0
0.801554380978311,0.8869119919765046,0.8975159002820099,0.16311722204753396,0.8078892135884879,0.1625208926115957,0.8617773158961315,0.8450755490615403,0.19470688442240272,0.22047373636109188,0.15168618935121136,0.22898105560117263,0.4839901009071925,0.2741769842862269,0.9767178342588902,0.0
0.5388254976563542,0.5612569553591663,0.5056467794086502,0.11546756067579475,0.5387616139257918,0.3619587736352588,0.5491304570466911,0.44903626960914916,0.01138682651441595,0.09478235716244639,0.05123321823231383,0.08847357218767662,0.6249612759896241,0.16709316935006074,0.9557241585989509,0.0
0.4778400595008852,0.5034489603237108,0.4782058643157797,0.10049952932990194,0.47776927662065893,0.30543871891181756,0.49362168175464416,0.452224283785072,0.01690727163845881,0.1425356477966171,0.04065112682839267,0.052746407164192904,0.74930968756485,0.24165297471580266,0.9645000514519797,0.0
0.655836173528368,0.6780308225541603,0.622300807614581,0.11536750520374661,0.6558082972736011,0.33678744606446537,0.6661669793240296,0.6150109410275915,0.185279394408042,0.11663146056007494,0.09594839410485169,0.10464265139170306,0.6785393632034911,0.22502330698230505,0.9640179648901395,0.0
0.5454183156203098,0.5595344189908187,0.518410248286542,0.10650467487215529,0.5453419025335624,0.36635556699373445,0.551620866501944,0.45659280285893405,0.04082920050931121,0.21321892556058372,0.038725152212780944,0.07340959438852238,0.5940395408086956,0.18021387235225655,0.9668482170394679,0.0
0.47581962964021757,0.5053940189735087,0.4467656374100285,0.11768482599178037,0.4757466371927699,0.37133641876780915,0.4910728273561126,0.4034522067391823,0.004200654662581324,0.04288813331382842,0.05714831028394217,0.08054047375933102,0.6731129640631968,0.14684028464417992,0.9382115094597321,0.0
0.581312015170443,0.5800590024103213,0.5306570611571146,0.09899535188244507,0.5812577501374014,0.3646927634392518,0.5760127453091595,0.5306984676690705,0.12579870579138008,0.14095037051211856,0.0892086518478624,0.13286057480752836,0.6227916885480254,0.22875351425188845,0.9500628708959482,0.0
0.39420714513727545,0.3396509545469748,0.3111661302291823,0.06424420052487424,0.3941484179406499,0.5277072099117999,0.354049159432289,0.3120477346056995,0.0009040855363756344,0.023030767967510024,0.1032637896547763,0.13493154709235097,0.7285670499921681,0.1616307942876714,0.8510166119695999,0.0
0.6332118142737495,0.6351331634955879,0.6191263539264393,0.10176003607907214,0.6331777312319716,0.31788218379805017,0.6330612488484268,0.5459144502981736,0.09290859724297516,0.3420962804495105,0.05420103787980636,0.06822107928272816,0.7124167633915415,0.18079392626534335,0.9740654337283274,0.0
0.4913605605264078,0.5282793618478665,0.4744310083265961,0.11826664521625302,0.491304833837517,0.3438548933377535,0.5117955080027228,0.45347999507969966,0.04226527206869887,0.2641083907444963,0.10181569706516662,0.1279577263207373,0.6577568290661433,0.22856439964712444,0.9195623843478629,0.0
0.4502639093483956,0.4732348198353311,0.39692626708998635,0.10709868631846844,0.4501889562463697,0.39739402011545794,0.4591744905688211,0.4448937554383275,0.01722704465775566,0.1108858013859172,0.07161944924892667,0.11982267771624341,0.5971120260118272,0.30599902929047734,0.939534411629591,0.0
0.6219127656067982,0.7212878526422973,0.651638569678821,0.17762231497887643,0.6271528550309896,0.26676595018799076,0.6839839936474298,0.5800156633959799,0.20875364105187882,0.13050270827738003,0.09706030995224395,0.12702896165911423,0.5895302908288682,0.18866040100350584,0.9565051283844976,0.0
0.7306579360202761,0.7159826820690914,0.6723947677653486,0.11007052300397402,0.7306605655479723,0.3821314920135877,0.7165280791887729,0.5443494220566805,0.18961958638813467,0.18794220904770262,0.0838333607026807,0.10432322416583947,0.6953672084601745,0.11109661224442452,0.9562399478286316,0.0
0.6347424986856534,0.6299999826514285,0.512376611680487,0.11965469893596023,0.634690450707919,0.4806123309027343,0.6205011569991036,0.4878129834373112,0.03707332104629732,0.3453069107877401,0.08151980395164245,0.16310790082883317,0.38266860168604344,0.1252351818146918,0.9440320591086344,0.0
0.4999802678944106,0.40944968008164595,0.34320900871815196,0.07058027816954002,0.4999043378077457,0.5931965881859314,0.4314228105972884,0.33351220046620705,0.0010814142107129776,0.019857365306939316,0.08105875489233742,0.15317383065721327,0.5265232114892937,0.15506584394601836,0.8873542629405833,0.0
0.414203702089776,0.41527039954156775,0.3729985558906228,0.07975298721139198,0.4141139992407181,0.35310763436907405,0.4110784732867072,0.4361023114531149,0.011290894608626895,0.1256942277430785,0.04157271544821875,0.035897679979503466,0.9013416761792601,0.3918634953436438,0.9602395483552861,0.0
0.6213183604614396,0.6567161661497112,0.5934550204039695,0.1258191567078795,0.6212648335337636,0.343666147857747,0.6398906831251316,0.545451233617742,0.0668063977860079,0.33854961728368593,0.08552267842933657,0.15222290604750996,0.49738056060265223,0.17004913738382804,0.9555862542537437,0.0
0.6003092478735979,0.5510009767188385,0.5083635863317704,0.083956487853496,0.6002474116776051,0.45405958737953184,0.562434074207299,0.4312942826169858,0.008075722250969494,0.08867885874214583,0.08723306739513277,0.14527497930858005,0.5270376309378797,0.10534777678647439,0.922663802968728,0.0
0.3772743565980116,0.45236092854012944,0.40901028110877746,0.14758747966124017,0.37767560736991834,0.27361081193092296,0.4249286501427957,0.3633509808948468,0.000720942807141985,0.013227176744727825,0.03702220585821106,0.02070769634543415,0.9721328789108403,0.2453984366778998,0.9439300835948021,0.0
0.4962932380172587,0.5588579868292974,0.5923265242486065,0.12192450802433025,0.49663755846175317,0.16374209401139084,0.5427039399384621,0.46488651191527103,0.035096542381553165,0.16091421325339952,0.06341896756899805,0.0772783612682201,0.7579522699409522,0.18002172425404478,0.9508675458200457,0.0
0.6379189063454642,0.644535294041582,0.6145861016052668,0.10980168143849262,0.6378852510534664,0.3488317980740279,0.6402759241922305,0.4773065233721115,0.21206765234277342,0.16216227889770393,0.07660154206744661,0.10304120380678403,0.5781817579825586,0.11141769861050893,0.9446105960758082,0.0
0.647809696304362,0.7283332810921207,0.7218686712930946,0.1601901094453213,0.6492561167861253,0.2011465670997229,0.7028100117232561,0.5795085473792252,0.16825002761676075,0.12152981812228562,0.110530231919426,0.15960120940295733,0.5505229835749381,0.1411225690286339,0.9490676934951754,0.0
0.7184611900047715,0.7086897779498311,0.5189826805761253,0.13415389092164465,0.7187567057224746,0.5569290899814636,0.6937202353442884,0.597835598773643,0.11417059599876742,0.25795224319053045,0.13265847418408183,0.20955911097907323,0.49926116313478475,0.15572609298809764,0.9416192857570707,0.0
0.7118581342256656,0.7454668800113079,0.712761572368572,0.11437087863525627,0.7118167132131263,0.2610767980680873,0.7316075130478896,0.698588610346107,0.13772333238370438,0.10395847781908381,0.07466802773381763,0.10119520743140228,0.663844238583704,0.2586510224027411,0.9864080103592627,0.0
0.721077084759185,0.7283285372857503,0.6749700036472374,0.1159982562366503,0.7210266623750883,0.3618259647096071,0.7209109170939404,0.5789259045777533,0.1823432966854073,0.13376598800523898,0.05898925751598279,0.10901969548578785,0.48946283950497493,0.13075093659395115,0.9768198499935821,0.0
0.6313085693320273,0.6391963980115348,0.6066122208585865,0.10686851930947669,0.6312665551251889,0.33683845495040105,0.633994744160523,0.5283857675816093,0.15329918545090904,0.10523286784317021,0.08992772055203489,0.10846213185698497,0.6969174599245167,0.1550725897464536,0.9489058002770854,0.0
0.5999132710866282,0.6340261533865286,0.604728930611224,0.11315472376052033,0.5998456925605258,0.28637540404964124,0.6210111394161049,0.539117459726991,0.086414297923801,0.30088045292334625,0.046426745511471273,0.03172753115621521,0.8912436906687449,0.231064379448444,0.9775077474328295,0.0
0.5813750003815981,0.6052125284863491,0.5767972362210377,0.11364731728885169,0.5813119503932598,0.32113486820778603,0.5953276250617724,0.48894635331222575,0.033930824374843745,0.24415427213408114,0.07202871858201852,0.1093513529223624,0.6163114697760828,0.13601487602087464,0.9508201078393217,0.0
0.4626593513247517,0.4309544728923136,0.378310945304844,0.08617094569419738,0.4626118003713021,0.4814070496519757,0.4360595660199149,0.3646151451037675,0.0051192753361977246,0.0776810300969775,0.08847304028816806,0.12456364714239268,0.5926536251922476,0.18741689473725248,0.8952110495452743,0.0
0.5014545817685891,0.5597106031928462,0.5085506548382803,0.1406670085287884,0.5014453672280597,0.3103478965081025,0.536714436973944,0.47467143596454403,0.01719216032837782,0.0896601412761591,0.07512886273924722,0.1262576593215549,0.5439360470287486,0.18211926267479955,0.9451048144306888,0.0
0.6252378900439726,0.700515666907637,0.6700663452804776,0.15113236302303787,0.6252381988817204,0.24310779454857534,0.6741281811254883,0.5652235766853573,0.10495241196067373,0.2437369081481507,0.1011426627830616,0.1432424530857577,0.6259802957333813,0.15921243378768285,0.9509932939768806,0.0
0.821443366675835,0.8350468064269095,0.8931549036630433,0.10022192104489414,0.8214190910841341,0.20685291196957994,0.8363122550300242,0.670879104824613,0.18610789723076565,0.12407575035453833,0.15029651270465588,0.1908619719816256,0.4981827862264714,0.0945762683387486,0.9491042182109108,0.0
0.470425344753527,0.5412686208491617,0.47479858925642704,0.14853561470061447,0.47094566341137,0.3256982496143977,0.5130000145182558,0.4393336793647597,0.009340279190916121,0.08614667862785662,0.04444338512620119,0.061626698784668726,0.6901310024129192,0.1759765163482862,0.958602229776929,0.0
0.6636020380403183,0.6414121562304838,0.676543556957845,0.08354727571673876,0.6637007675098061,0.2912985956906158,0.6518846460569002,0.48464180432558973,0.04612580451984628,0.33913985983744965,0.06975763555335955,0.1370981991720764,0.5083794032422757,0.1478857527480963,0.9514050240671192,0.0
0.6676762713588127,0.6930538487758218,0.6610606598338259,0.1214587321383174,0.6676309141388194,0.3255484029125706,0.6822406872922421,0.5367303369754663,0.09505398349971221,0.252789950668671,0.0689374673767572,0.08749891227604276,0.662474972501301,0.10845169542176486,0.9634616858100031,0.0
0.4652592089707846,0.5113376110872253,0.4789402590720542,0.12189627335514339,0.46526173359648637,0.293294020995025,0.4940129856687604,0.4591321152684859,0.019979999651156707,0.10958105921153602,0.1100269487541388,0.15311370939410937,0.597299944875584,0.21062824755896242,0.9154304075807964,0.0
0.6748975604874443,0.7033214291525484,0.6936231890744092,0.10856484915749179,0.6749136258789279,0.2409084861145303,0.6937518280694132,0.6662742167485587,0.10533613958382995,0.0910547606162762,0.1531620823946755,0.19171993487153136,0.5811604777835511,0.24032881066861506,0.9470332308912326,0.0
