Mean_R,Mean_G,Mean_B,Mean_H,Mean_V,Mean_S,Mean_Gray,Standar_Deviasi,Luas,Perimeter,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Jenis_Kopra
99.77352128883774,85.2992750287687,72.57928653624856,11.272002301495972,99.79056386651324,51.02443037974683,88.19436133486766,54.58928279061063,7933.5,2053.304813027382,43.446591630591634,3.3410101010101014,0.48204013118427086,0.22821358640347864,0.9926730074820848,1
114.16267968247158,110.42494457555603,91.14581992419366,19.004362440105844,114.828219981406,36.871844382464424,109.35807766573697,79.93933532899717,33489.0,1334.8468806743622,68.70731663524553,4.1414848729688485,0.4736524172833893,0.2763388299008888,0.9946040891234399,1
86.75866873065016,77.09579463364292,58.220201238390096,14.37391640866873,86.76044891640866,58.789938080495354,77.83353973168215,52.085071714646176,1958.5,573.8548994064331,37.73502722323048,2.9173969406274307,0.5221337501488081,0.23553287207096102,0.9930025086847477,1
80.39756524639373,71.17943800550321,55.914561271853024,12.9193696322855,80.39945523777759,52.57842074543484,72.23652686289225,52.309291361205545,2908.0,862.9747378826141,34.4722905027933,2.606145251396648,0.5648983559580416,0.26394504878857006,0.9936720102314582,1
98.96350058062708,89.04701077163337,68.0217034397149,14.364193328795098,98.96744484042766,56.0236255155568,89.63446522244024,63.75841446334273,31867.5,706.1391705274582,51.52189039718451,3.058260432378079,0.540559765814699,0.257608054531657,0.9936352324694453,1
87.44633448480407,76.91950172720611,59.29261314072368,13.502931016434628,87.4467183083848,59.27314281726508,78.08465054607628,52.616538364724796,7022.5,1290.9230023622513,33.878461942717,2.786160988000351,0.51149947023161,0.24053272058892583,0.9938511487554903,1
80.1868237347295,71.37850494473531,53.27289121582315,14.589383362420012,80.18851076207098,59.82053519488075,71.97952297847586,48.87905006560962,722.5,259.6639940738678,39.55880546374564,2.8482845359618594,0.5386935753482621,0.22781519447668397,0.9916664912695325,1
91.19023703231292,79.02008928571429,60.321614583333336,12.773198341836734,91.19244260204081,59.090401785714285,80.54411139455782,57.828543410770784,21637.0,853.3767582178116,49.443850838764824,3.3040923175552948,0.5213876083160875,0.2590295081904592,0.99257061634775,1
71.67421031040612,54.41553853867542,41.87955239527781,9.396189434340672,71.67849491772643,77.00558366379506,58.16327088746068,42.45038403567182,155.5,139.43859839439392,53.777418985457466,3.322134432611932,0.5577647648811431,0.23345134885869986,0.9850145050029985,1
96.60366034931252,84.65665180230397,67.7549795615013,13.04186176142698,96.60726495726496,53.945949461166855,86.2963768115942,58.89871501568952,15980.0,2071.2043093442917,38.650083970890094,2.7409591341668222,0.5522105271435415,0.24075375917940392,0.9944017409079994,1
81.80782495401594,73.72070432250153,55.59739040465972,14.645922746781116,81.8111013182097,56.80033338442673,74.06901440833845,52.39760813996658,7269.5,1599.030648112297,53.330934005658314,3.2613791643411156,0.5334124539283469,0.2589574431207601,0.9902437735681775,1
77.52122705611626,68.0871731685662,49.085288735074016,13.560655203029588,77.52305713095001,62.684248672742754,68.76317744478067,51.793720104523565,2963.0,671.3523730039597,44.02063769381962,3.190507388803961,0.5125561272238639,0.2884651164669733,0.9917674137698069,1
95.42510986221265,93.47414955267259,70.48672024090901,20.413922299840678,95.97892046150884,48.32830855962323,91.43097501619482,61.29712403337292,35905.0,790.1219253540039,51.86472325761306,3.2532878542794856,0.5099486961168481,0.24375140206901338,0.993062087862401,1
106.76780581283934,92.9311921111466,72.23069706164165,13.849449057809007,106.77391408495689,61.006906739061,94.71243213030981,58.788643334762476,32614.0,1137.8864241838455,47.78650739567884,3.055477612538582,0.5463470224423037,0.21419451062730263,0.9930418575798207,1
96.7633188225539,84.13129664179104,58.78565505804312,14.780809494195688,96.76502902155887,71.82988702321725,85.02992848258707,54.81231839220134,6376.5,2090.6429053545,47.073177083333334,3.5676041666666665,0.4388069864547718,0.21958223307633704,0.9921105334949685,1
82.70690598434476,61.559085935527314,44.571858429425134,10.011909771904723,82.70795808433634,84.2028238363774,65.96494402828044,43.96002442095508,186.0,120.2253954410553,46.931023548809875,3.4810594850547494,0.4882799600468425,0.23094967213979747,0.9877866575276854,1
73.7599568746829,62.15480720446474,47.07483510908168,10.903285134449519,73.76073904955183,57.81720361914426,63.9136013867749,51.1753996221373,1942.0,761.0092276334763,34.756440479983006,2.4593607305936076,0.6171836081870652,0.3211851104543319,0.9933469819453599,1
95.36311026434865,86.86556322934032,65.59802333889021,15.379852345796618,95.36484877351751,56.77959037866159,86.98499642772089,58.866136026188386,11490.5,2049.7312198877335,48.30736842105263,3.472775119617225,0.4782575242021403,0.2366592897934191,0.9929919881401191,1
93.17174879633771,76.04614696519245,58.44847273014286,11.311768265410823,93.17290641690126,68.91175774158752,79.17495856244574,50.837240985821936,1389.0,536.9015825986862,48.83472626289342,3.412245437714891,0.48845687380601893,0.2120038272134912,0.990480376794589,1
69.90803098247045,65.95083571137383,50.10061149612719,17.49523033020791,69.96051773338769,49.08055442315532,65.31013045250714,46.05864771190565,124.0,80.08326029777527,33.35339885339886,2.327027027027027,0.6415293786012384,0.2653723154858766,0.992102753914545,1
82.32232928361961,76.85027230833683,65.50320485965648,15.001382488479262,82.36726015919564,37.00605362379556,77.18554671135317,53.19985211763176,6036.5,974.2468158006668,41.49221380471381,2.8198653198653205,0.5678706225419557,0.24045949955923615,0.9926320039598487,1
97.09463492756788,85.61891242629395,67.37349858047608,13.823323869840577,97.09822013540074,57.347291985149596,87.0238407221373,54.07337727324371,36475.0,981.8031649589539,45.556747765368236,3.0443087721863744,0.5060458273343871,0.2143168655949699,0.9921546693340035,1
98.12629658931083,94.19521360759494,76.38759229957806,18.719914732770746,98.28410689170182,41.11678094233474,93.3292238045007,61.261457512533674,28938.5,735.7960240840912,56.017853990113,3.537054201977402,0.49653371077636543,0.22563636976418586,0.9924946955474137,1
105.49562074829932,92.18480017006803,59.340710034013604,16.18979591836735,105.53244047619047,80.21704931972789,92.4126913265306,62.550437033756246,19637.0,1561.7585698366165,62.84057228272476,3.9722827247490935,0.47890428136575586,0.2312012703349532,0.9919264661279452,1
104.80688713592232,95.94875101132686,75.62239583333333,14.26734425566343,104.8086569579288,47.70307443365696,96.23290857605178,69.63660522434486,23688.0,629.4112492799759,44.96059451219512,3.0282266260162602,0.5355059721737357,0.2704224199722338,0.9953433401598583,1
105.76847239518473,94.19472810294728,72.44707347447074,14.425487754254878,105.76917808219179,58.775342465753425,95.15435865504358,61.22047903633899,31362.5,809.8792843818665,40.12641784820685,3.0963928273561305,0.4755345443316271,0.22168409746225617,0.9946118717722607,1
96.40514184397163,85.07250335441825,66.70351734713437,13.538288288288289,96.40794517922177,56.029231359018596,86.390502204332,57.66588641880233,26367.0,637.1269780397415,49.665558606735075,3.0915353856530325,0.5468801687200724,0.23095224273226514,0.9924823449226136,1
93.13044632487141,84.54335490293678,66.54527957524473,14.149162103865937,93.13101045296168,50.48337481333997,85.0813505890161,58.420668576922736,14863.0,1821.665204524994,36.253065440490474,2.423030787684926,0.6137108145714967,0.2599100994153563,0.9946643505806587,1
91.19680672268908,81.59442577030812,64.19840336134453,14.19703081232493,91.19809523809523,54.30341736694678,82.49165266106442,54.89203064526898,5836.0,1478.2194647789001,44.146826178747354,3.0992821956368752,0.5191589992182377,0.2236900036806924,0.9926283849774844,1
78.81413715940502,63.75999297968497,47.52119257601685,11.526962397437584,78.81865648720986,71.91722609802115,66.43247334474134,46.14755900165397,880.5,470.31579554080963,49.217042473935955,3.231810266922348,0.5110228406207331,0.24327754461172874,0.9883860416441632,1
82.86068471260472,76.93753329136604,58.46419059609704,16.822720449372913,82.86867464045325,53.11793617742482,76.58161832356787,53.88804611266102,2957.0,542.842707157135,45.1026820482866,3.2465683411214954,0.49426840041719117,0.2412587992890318,0.9921923726148605,1
95.77193791301676,91.34822114645766,72.0350583986476,17.839711080374983,95.77923774396804,45.72829260796066,90.43720224373752,60.2567659072453,18051.5,1475.6925560235977,53.12341985911415,3.394538261121297,0.5224842007665649,0.23252979487186326,0.9926415971245451,1
116.23720599638149,105.1168045145171,90.7794003618506,12.892392521754115,116.23927371413802,41.74390454036357,106.79040665115879,67.68773825214397,32010.0,751.210239648819,68.27884282499566,3.809395014713519,0.47853341725246645,0.20789917592006638,0.992497481970868,1
79.6241713143218,75.05008944543829,55.628275281490055,17.587367147216668,79.68780911291171,54.80493002209828,74.19046616857834,51.40266842681335,1606.5,521.5706285238266,35.64154334038055,2.6835095137420724,0.5445462411962053,0.23891800999506557,0.993222073022812,1
99.77352128883774,85.2992750287687,72.57928653624856,11.272002301495972,99.79056386651324,51.02443037974683,88.19436133486766,54.58928279061063,7933.5,2053.304813027382,43.446591630591634,3.3410101010101014,0.48204013118427086,0.22821358640347864,0.9926730074820848,1
100.19848535471657,90.58454170843078,71.27838289341797,14.956119835170954,100.20044548390689,54.78846196681145,91.25519545606414,58.252777284693536,16349.0,1530.5037356615067,43.1937122398747,2.9089057954799733,0.5350350684965586,0.21318662382019313,0.9935927946559041,1
79.08531605113636,71.98680160984848,55.976266571969695,14.998638731060606,79.0950224905303,51.24372632575758,72.27598248106061,52.795133471131045,3436.5,663.4528787136078,55.86267857142857,3.4805357142857147,0.5126207543150416,0.2521225926237265,0.9899285503899948,1
100.95170397257512,91.6353767560664,74.01435101162869,13.703132351952679,100.95997176850172,45.486590038314176,92.41587685689319,67.36386692664728,18117.5,551.2863581180573,69.16237322515212,3.816869506423258,0.5070702375097317,0.26344045542586947,0.9923394890193857,1
86.75866873065016,77.09579463364292,58.220201238390096,14.37391640866873,86.76044891640866,58.789938080495354,77.83353973168215,52.085071714646176,1958.5,573.8548994064331,37.73502722323048,2.9173969406274307,0.5221337501488081,0.23553287207096102,0.9930025086847477,1
80.39756524639373,71.17943800550321,55.914561271853024,12.9193696322855,80.39945523777759,52.57842074543484,72.23652686289225,52.309291361205545,2908.0,862.9747378826141,34.4722905027933,2.606145251396648,0.5648983559580416,0.26394504878857006,0.9936720102314582,1
98.96350058062708,89.04701077163337,68.0217034397149,14.364193328795098,98.96744484042766,56.0236255155568,89.63446522244024,63.75841446334273,31867.5,706.1391705274582,51.52189039718451,3.058260432378079,0.540559765814699,0.257608054531657,0.9936352324694453,1
87.44633448480407,76.91950172720611,59.29261314072368,13.502931016434628,87.4467183083848,59.27314281726508,78.08465054607628,52.616538364724796,7022.5,1290.9230023622513,33.878461942717,2.786160988000351,0.51149947023161,0.24053272058892583,0.9938511487554903,1
91.80381948497654,81.23654658791119,59.71946863399715,14.81308803959564,91.8098195316695,63.04263068195083,81.94662993486331,54.64207111513252,6612.5,1228.6387302875519,38.22809816526677,2.746140490826334,0.5374213891699562,0.23284177319167987,0.9935582734568358,1
79.31131439917739,75.70981810445697,57.640091479629824,17.085416445059035,79.51283551395241,46.4909406800695,74.7212530581853,56.638953971687606,4315.5,837.9036710262299,51.374750747756735,3.432470445805441,0.5196833741967771,0.2938862575981763,0.991967331173515,1
84.94225415540816,79.95580528944568,64.39957422418735,16.346106607713093,84.95523212969786,42.445611233931054,79.64374027675427,57.00670795456668,9319.0,1372.621486544609,39.26360365916332,2.6028574365299613,0.58446376218416,0.270336905586039,0.9939344743651383,1
98.32471181138853,96.61446446156519,85.83383537044546,19.915150900770435,98.6944766263106,23.7873341829346,95.88133580490066,63.30785326685209,44291.0,1093.5432795286179,36.59911638181607,3.087315428438554,0.4762363329807807,0.25064698129646096,0.9954130157124437,1
81.55427935266646,71.64247311827957,56.682822852177694,13.626371239274466,81.56410883023786,53.87767459541653,72.93494080590855,50.13294699327752,373.0,214.6518018245697,33.23606333606333,2.747119847119847,0.5254413231568024,0.2410069572282692,0.9933475877902008,1
75.2560821484992,68.08226134055518,53.64385014669375,15.78436018957346,75.26398104265402,51.21270593545475,68.57953058000452,46.768046511997056,19.5,42.041630148887634,34.013605750697295,2.6389714052472844,0.5488911552773468,0.24294281557840022,0.9921813462424108,1
114.58736302402734,99.29518950437318,74.27857645521263,13.892153413089373,114.60166381823666,62.52339901477833,100.98851412486177,68.53726859792603,25226.5,814.1635551452637,67.2305671340154,4.002728306176581,0.4651960802892974,0.24110396700360345,0.9928003634293519,1
103.05712634377528,93.78906484799445,71.51566292914114,14.698185180903941,103.06050167610681,52.73175355450237,93.96312565021385,66.89175479074657,26271.0,680.0386649370193,40.1194425087108,2.942717770034843,0.5263221622671148,0.26646231450996016,0.9954959042537331,1
83.97017412935324,69.14101990049751,55.1944776119403,11.423656716417911,83.9820895522388,58.79268656716418,72.02241293532339,52.78307592993709,2711.5,620.340181350708,43.7397,3.2245,0.509016248851053,0.27048741132906723,0.992115969110262,1
97.64210477579462,82.34108850151631,58.423316434011625,13.699423571081326,97.64566983818321,73.84876264555409,84.2063337731787,55.92782917919293,9808.0,1321.6509239673615,34.32978377121599,2.9819111834457104,0.48102406450335605,0.22591183817203084,0.9944818233690863,1
69.90803098247045,65.95083571137383,50.10061149612719,17.49523033020791,69.96051773338769,49.08055442315532,65.31013045250714,46.05864771190565,124.0,80.08326029777527,33.35339885339886,2.327027027027027,0.6415293786012384,0.2653723154858766,0.992102753914545,1
82.32232928361961,76.85027230833683,65.50320485965648,15.001382488479262,82.36726015919564,37.00605362379556,77.18554671135317,53.19985211763176,6036.5,974.2468158006668,41.49221380471381,2.8198653198653205,0.5678706225419557,0.24045949955923615,0.9926320039598487,1
97.09463492756788,85.61891242629395,67.37349858047608,13.823323869840577,97.09822013540074,57.347291985149596,87.0238407221373,54.07337727324371,36475.0,981.8031649589539,45.556747765368236,3.0443087721863744,0.5060458273343871,0.2143168655949699,0.9921546693340035,1
98.12629658931083,94.19521360759494,76.38759229957806,18.719914732770746,98.28410689170182,41.11678094233474,93.3292238045007,61.261457512533674,28938.5,735.7960240840912,56.017853990113,3.537054201977402,0.49653371077636543,0.22563636976418586,0.9924946955474137,1
103.14312267657992,98.3174487018119,88.33246494745778,17.072036999092585,103.26868249275532,27.663085794573075,98.60869947018705,59.5226162095324,47176.0,1126.7148517370224,41.8512276474132,3.035499654701206,0.48933775100543114,0.21370543389057126,0.9940528402925337,1
104.80688713592232,95.94875101132686,75.62239583333333,14.26734425566343,104.8086569579288,47.70307443365696,96.23290857605178,69.63660522434486,23688.0,629.4112492799759,44.96059451219512,3.0282266260162602,0.5355059721737357,0.2704224199722338,0.9953433401598583,1
105.76847239518473,94.19472810294728,72.44707347447074,14.425487754254878,105.76917808219179,58.775342465753425,95.15435865504358,61.22047903633899,31362.5,809.8792843818665,40.12641784820685,3.0963928273561305,0.4755345443316271,0.22168409746225617,0.9946118717722607,1
86.33745449029126,70.32142495954693,50.233034991909385,11.58351031553398,86.33879449838187,72.17566747572816,72.82678499190939,52.35970966880379,1307.5,492.2569205760956,42.49502032520326,3.039786585365854,0.5326362356199282,0.26387989827681785,0.9922142384885082,1
96.40514184397163,85.07250335441825,66.70351734713437,13.538288288288289,96.40794517922177,56.029231359018596,86.390502204332,57.66588641880233,26367.0,637.1269780397415,49.665558606735075,3.0915353856530325,0.5468801687200724,0.23095224273226514,0.9924823449226136,1
93.13044632487141,84.54335490293678,66.54527957524473,14.149162103865937,93.13101045296168,50.48337481333997,85.0813505890161,58.420668576922736,14863.0,1821.665204524994,36.253065440490474,2.423030787684926,0.6137108145714967,0.2599100994153563,0.9946643505806587,1
91.19680672268908,81.59442577030812,64.19840336134453,14.19703081232493,91.19809523809523,54.30341736694678,82.49165266106442,54.89203064526898,5836.0,1478.2194647789001,44.146826178747354,3.0992821956368752,0.5191589992182377,0.2236900036806924,0.9926283849774844,1
78.81413715940502,63.75999297968497,47.52119257601685,11.526962397437584,78.81865648720986,71.91722609802115,66.43247334474134,46.14755900165397,880.5,470.31579554080963,49.217042473935955,3.231810266922348,0.5110228406207331,0.24327754461172874,0.9883860416441632,1
82.86068471260472,76.93753329136604,58.46419059609704,16.822720449372913,82.86867464045325,53.11793617742482,76.58161832356787,53.88804611266102,2957.0,542.842707157135,45.1026820482866,3.2465683411214954,0.49426840041719117,0.2412587992890318,0.9921923726148605,1
95.77193791301676,91.34822114645766,72.0350583986476,17.839711080374983,95.77923774396804,45.72829260796066,90.43720224373752,60.2567659072453,18051.5,1475.6925560235977,53.12341985911415,3.394538261121297,0.5224842007665649,0.23252979487186326,0.9926415971245451,1
116.23720599638149,105.1168045145171,90.7794003618506,12.892392521754115,116.23927371413802,41.74390454036357,106.79040665115879,67.68773825214397,32010.0,751.210239648819,68.27884282499566,3.809395014713519,0.47853341725246645,0.20789917592006638,0.992497481970868,1
89.48188672456372,80.32765811294833,62.883420833128895,15.04301391819178,89.52509690397919,53.26099471730206,81.0949577220614,55.18640402938109,8433.0,1808.9200361967087,38.48556981974586,3.0204550678005053,0.50241861438411,0.25590717209075975,0.9936539292422626,1
79.6241713143218,75.05008944543829,55.628275281490055,17.587367147216668,79.68780911291171,54.80493002209828,74.19046616857834,51.40266842681335,1606.5,521.5706285238266,35.64154334038055,2.6835095137420724,0.5445462411962053,0.23891800999506557,0.993222073022812,1
100.19848535471657,90.58454170843078,71.27838289341797,14.956119835170954,100.20044548390689,54.78846196681145,91.25519545606414,58.252777284693536,16349.0,1530.5037356615067,43.1937122398747,2.9089057954799733,0.5350350684965586,0.21318662382019313,0.9935927946559041,1
