Mean_R,Mean_G,Mean_B,Mean_H,Mean_V,Mean_S,Mean_Gray,Standar_Deviasi,Luas,Perimeter,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Class
96.40514184397163,85.07250335441825,66.70351734713437,13.538288288288287,96.40794517922176,56.0292313590186,86.390502204332,57.66588641880233,26367.0,637.1269780397415,49.66555860673508,3.0915353856530325,0.5468801687200724,0.2309522427322651,0.9924823449226136,Edible
93.1304463248714,84.54335490293678,66.54527957524473,14.149162103865937,93.13101045296168,50.48337481333997,85.0813505890161,58.420668576922736,14863.0,1821.665204524994,36.25306544049048,2.423030787684926,0.6137108145714967,0.2599100994153563,0.9946643505806588,Edible
91.19680672268908,81.59442577030812,64.19840336134453,14.19703081232493,91.19809523809523,54.30341736694678,82.49165266106442,54.89203064526898,5836.0,1478.2194647789,44.14682617874736,3.0992821956368752,0.5191589992182377,0.2236900036806924,0.9926283849774844,Edible
78.81413715940502,63.75999297968497,47.52119257601685,11.526962397437584,78.81865648720986,71.91722609802115,66.43247334474134,46.14755900165397,880.5,470.3157955408096,49.21704247393596,3.231810266922348,0.5110228406207331,0.2432775446117287,0.9883860416441632,Edible
82.86068471260472,76.93753329136604,58.46419059609704,16.822720449372913,82.86867464045325,53.11793617742482,76.58161832356787,53.88804611266102,2957.0,542.842707157135,45.1026820482866,3.2465683411214954,0.4942684004171911,0.2412587992890318,0.9921923726148604,Edible
95.77193791301676,91.34822114645766,72.0350583986476,17.839711080374983,95.77923774396804,45.72829260796066,90.43720224373752,60.2567659072453,18051.5,1475.6925560235975,53.12341985911415,3.394538261121297,0.5224842007665649,0.2325297948718632,0.9926415971245452,Edible
116.23720599638148,105.1168045145171,90.7794003618506,12.892392521754116,116.23927371413802,41.74390454036357,106.7904066511588,67.68773825214397,32010.0,751.210239648819,68.27884282499566,3.809395014713519,0.4785334172524664,0.2078991759200663,0.992497481970868,Edible
79.6241713143218,75.05008944543829,55.628275281490055,17.587367147216668,79.68780911291171,54.80493002209828,74.19046616857834,51.40266842681335,1606.5,521.5706285238266,35.64154334038055,2.6835095137420724,0.5445462411962053,0.2389180099950655,0.993222073022812,Edible
99.77352128883774,85.2992750287687,72.57928653624856,11.272002301495972,99.79056386651324,51.02443037974683,88.19436133486766,54.58928279061063,7933.5,2053.304813027382,43.446591630591634,3.341010101010101,0.4820401311842708,0.2282135864034786,0.9926730074820848,Edible
100.19848535471657,90.58454170843078,71.27838289341797,14.956119835170954,100.20044548390688,54.78846196681145,91.25519545606414,58.252777284693536,16349.0,1530.5037356615069,43.1937122398747,2.9089057954799733,0.5350350684965586,0.2131866238201931,0.993592794655904,Edible
79.08531605113636,71.98680160984848,55.976266571969695,14.998638731060606,79.0950224905303,51.24372632575758,72.27598248106061,52.795133471131045,3436.5,663.4528787136078,55.86267857142857,3.4805357142857147,0.5126207543150416,0.2521225926237265,0.9899285503899948,Edible
100.95170397257512,91.6353767560664,74.01435101162869,13.70313235195268,100.95997176850172,45.486590038314176,92.4158768568932,67.36386692664728,18117.5,551.2863581180573,69.16237322515212,3.816869506423258,0.5070702375097317,0.2634404554258694,0.9923394890193856,Edible
86.75866873065016,77.09579463364292,58.220201238390096,14.37391640866873,86.76044891640866,58.78993808049536,77.83353973168215,52.085071714646176,1958.5,573.8548994064331,37.73502722323048,2.9173969406274307,0.5221337501488081,0.235532872070961,0.9930025086847476,Edible
80.39756524639373,71.17943800550321,55.914561271853024,12.9193696322855,80.39945523777759,52.57842074543484,72.23652686289225,52.309291361205545,2908.0,862.9747378826141,34.4722905027933,2.606145251396648,0.5648983559580416,0.26394504878857,0.9936720102314582,Edible
98.96350058062708,89.04701077163337,68.0217034397149,14.364193328795098,98.96744484042766,56.0236255155568,89.63446522244024,63.75841446334273,31867.5,706.1391705274582,51.52189039718451,3.058260432378079,0.540559765814699,0.257608054531657,0.9936352324694452,Edible
87.44633448480407,76.91950172720611,59.29261314072368,13.502931016434628,87.4467183083848,59.27314281726508,78.08465054607628,52.6165383647248,7022.5,1290.9230023622513,33.878461942717,2.786160988000351,0.51149947023161,0.2405327205889258,0.9938511487554904,Edible
91.80381948497654,81.23654658791119,59.71946863399715,14.81308803959564,91.8098195316695,63.04263068195083,81.94662993486331,54.64207111513252,6612.5,1228.638730287552,38.22809816526677,2.746140490826334,0.5374213891699562,0.2328417731916798,0.9935582734568358,Edible
79.31131439917739,75.70981810445697,57.640091479629824,17.085416445059035,79.51283551395241,46.4909406800695,74.7212530581853,56.638953971687606,4315.5,837.9036710262299,51.374750747756735,3.432470445805441,0.5196833741967771,0.2938862575981763,0.991967331173515,Edible
84.94225415540816,79.95580528944568,64.39957422418735,16.346106607713093,84.95523212969786,42.445611233931054,79.64374027675427,57.00670795456668,9319.0,1372.621486544609,39.26360365916332,2.6028574365299613,0.58446376218416,0.270336905586039,0.9939344743651384,Edible
98.32471181138853,96.6144644615652,85.83383537044546,19.915150900770435,98.6944766263106,23.7873341829346,95.88133580490066,63.30785326685209,44291.0,1093.543279528618,36.59911638181607,3.087315428438554,0.4762363329807807,0.2506469812964609,0.9954130157124436,Edible
81.55427935266646,71.64247311827957,56.682822852177694,13.626371239274466,81.56410883023786,53.87767459541653,72.93494080590855,50.13294699327752,373.0,214.6518018245697,33.23606333606333,2.747119847119847,0.5254413231568024,0.2410069572282692,0.9933475877902008,Edible
75.2560821484992,68.08226134055518,53.64385014669375,15.78436018957346,75.26398104265402,51.21270593545475,68.57953058000452,46.768046511997056,19.5,42.041630148887634,34.013605750697295,2.6389714052472844,0.5488911552773468,0.2429428155784002,0.9921813462424108,Edible
114.58736302402734,99.29518950437318,74.27857645521263,13.892153413089371,114.60166381823666,62.52339901477833,100.98851412486177,68.53726859792603,25226.5,814.1635551452637,67.2305671340154,4.002728306176581,0.4651960802892974,0.2411039670036034,0.992800363429352,Edible
103.05712634377528,93.78906484799444,71.51566292914114,14.69818518090394,103.0605016761068,52.73175355450237,93.96312565021384,66.89175479074657,26271.0,680.0386649370193,40.1194425087108,2.942717770034843,0.5263221622671148,0.2664623145099601,0.9954959042537332,Edible
83.97017412935324,69.14101990049751,55.1944776119403,11.423656716417913,83.9820895522388,58.79268656716418,72.02241293532339,52.78307592993709,2711.5,620.340181350708,43.7397,3.2245,0.509016248851053,0.2704874113290672,0.992115969110262,Edible
97.64210477579462,82.34108850151631,58.423316434011625,13.699423571081326,97.6456698381832,73.84876264555409,84.2063337731787,55.92782917919293,9808.0,1321.6509239673617,34.32978377121599,2.9819111834457104,0.481024064503356,0.2259118381720308,0.9944818233690864,Edible
69.90803098247045,65.95083571137383,50.10061149612719,17.49523033020791,69.96051773338769,49.08055442315532,65.31013045250714,46.05864771190565,124.0,80.08326029777527,33.35339885339886,2.327027027027027,0.6415293786012384,0.2653723154858766,0.992102753914545,Edible
82.32232928361961,76.85027230833683,65.50320485965648,15.001382488479262,82.36726015919564,37.00605362379556,77.18554671135317,53.19985211763176,6036.5,974.2468158006668,41.49221380471381,2.8198653198653205,0.5678706225419557,0.2404594995592361,0.9926320039598489,Edible
97.09463492756788,85.61891242629395,67.37349858047608,13.823323869840577,97.09822013540074,57.3472919851496,87.0238407221373,54.07337727324371,36475.0,981.803164958954,45.55674776536824,3.0443087721863744,0.5060458273343871,0.2143168655949699,0.9921546693340036,Edible
98.12629658931084,94.19521360759494,76.38759229957806,18.719914732770743,98.28410689170182,41.11678094233474,93.3292238045007,61.26145751253368,28938.5,735.7960240840912,56.017853990113,3.537054201977402,0.4965337107763654,0.2256363697641858,0.9924946955474137,Edible
103.14312267657992,98.3174487018119,88.33246494745778,17.072036999092585,103.26868249275532,27.663085794573075,98.60869947018703,59.5226162095324,47176.0,1126.7148517370224,41.8512276474132,3.035499654701206,0.4893377510054311,0.2137054338905712,0.9940528402925336,Edible
104.80688713592232,95.94875101132686,75.62239583333333,14.26734425566343,104.8086569579288,47.70307443365696,96.23290857605178,69.63660522434486,23688.0,629.4112492799759,44.96059451219512,3.02822662601626,0.5355059721737357,0.2704224199722338,0.9953433401598584,Edible
105.76847239518472,94.19472810294728,72.44707347447074,14.425487754254878,105.7691780821918,58.77534246575343,95.15435865504358,61.22047903633899,31362.5,809.8792843818665,40.12641784820685,3.0963928273561305,0.4755345443316271,0.2216840974622561,0.9946118717722608,Edible
86.33745449029126,70.32142495954693,50.233034991909385,11.58351031553398,86.33879449838187,72.17566747572816,72.82678499190939,52.35970966880379,1307.5,492.2569205760956,42.49502032520326,3.039786585365854,0.5326362356199282,0.2638798982768178,0.9922142384885082,Edible
96.40514184397163,85.07250335441825,66.70351734713437,13.538288288288287,96.40794517922176,56.0292313590186,86.390502204332,57.66588641880233,26367.0,637.1269780397415,49.66555860673508,3.0915353856530325,0.5468801687200724,0.2309522427322651,0.9924823449226136,Edible
93.1304463248714,84.54335490293678,66.54527957524473,14.149162103865937,93.13101045296168,50.48337481333997,85.0813505890161,58.420668576922736,14863.0,1821.665204524994,36.25306544049048,2.423030787684926,0.6137108145714967,0.2599100994153563,0.9946643505806588,Edible
91.19680672268908,81.59442577030812,64.19840336134453,14.19703081232493,91.19809523809523,54.30341736694678,82.49165266106442,54.89203064526898,5836.0,1478.2194647789,44.14682617874736,3.0992821956368752,0.5191589992182377,0.2236900036806924,0.9926283849774844,Edible
78.81413715940502,63.75999297968497,47.52119257601685,11.526962397437584,78.81865648720986,71.91722609802115,66.43247334474134,46.14755900165397,880.5,470.3157955408096,49.21704247393596,3.231810266922348,0.5110228406207331,0.2432775446117287,0.9883860416441632,Edible
82.86068471260472,76.93753329136604,58.46419059609704,16.822720449372913,82.86867464045325,53.11793617742482,76.58161832356787,53.88804611266102,2957.0,542.842707157135,45.1026820482866,3.2465683411214954,0.4942684004171911,0.2412587992890318,0.9921923726148604,Edible
95.77193791301676,91.34822114645766,72.0350583986476,17.839711080374983,95.77923774396804,45.72829260796066,90.43720224373752,60.2567659072453,18051.5,1475.6925560235975,53.12341985911415,3.394538261121297,0.5224842007665649,0.2325297948718632,0.9926415971245452,Edible
116.23720599638148,105.1168045145171,90.7794003618506,12.892392521754116,116.23927371413802,41.74390454036357,106.7904066511588,67.68773825214397,32010.0,751.210239648819,68.27884282499566,3.809395014713519,0.4785334172524664,0.2078991759200663,0.992497481970868,Edible
89.48188672456372,80.32765811294833,62.883420833128895,15.04301391819178,89.52509690397919,53.26099471730206,81.0949577220614,55.18640402938109,8433.0,1808.920036196709,38.48556981974586,3.0204550678005053,0.50241861438411,0.2559071720907597,0.9936539292422626,Edible
79.6241713143218,75.05008944543829,55.628275281490055,17.587367147216668,79.68780911291171,54.80493002209828,74.19046616857834,51.40266842681335,1606.5,521.5706285238266,35.64154334038055,2.6835095137420724,0.5445462411962053,0.2389180099950655,0.993222073022812,Edible
100.19848535471657,90.58454170843078,71.27838289341797,14.956119835170954,100.20044548390688,54.78846196681145,91.25519545606414,58.252777284693536,16349.0,1530.5037356615069,43.1937122398747,2.9089057954799733,0.5350350684965586,0.2131866238201931,0.993592794655904,Edible
79.08531605113636,71.98680160984848,55.976266571969695,14.998638731060606,79.0950224905303,51.24372632575758,72.27598248106061,52.795133471131045,3436.5,663.4528787136078,55.86267857142857,3.4805357142857147,0.5126207543150416,0.2521225926237265,0.9899285503899948,Edible
100.95170397257512,91.6353767560664,74.01435101162869,13.70313235195268,100.95997176850172,45.486590038314176,92.4158768568932,67.36386692664728,18117.5,551.2863581180573,69.16237322515212,3.816869506423258,0.5070702375097317,0.2634404554258694,0.9923394890193856,Edible
86.75866873065016,77.09579463364292,58.220201238390096,14.37391640866873,86.76044891640866,58.78993808049536,77.83353973168215,52.085071714646176,1958.5,573.8548994064331,37.73502722323048,2.9173969406274307,0.5221337501488081,0.235532872070961,0.9930025086847476,Edible
80.39756524639373,71.17943800550321,55.914561271853024,12.9193696322855,80.39945523777759,52.57842074543484,72.23652686289225,52.309291361205545,2908.0,862.9747378826141,34.4722905027933,2.606145251396648,0.5648983559580416,0.26394504878857,0.9936720102314582,Edible
77.1304721030043,73.59832513346592,62.09132209777033,15.738616141526222,77.2304197634251,32.78128336648173,73.30553752747828,56.80514035912608,28582.5,775.1341160535812,54.92220353238015,3.296846089150547,0.5543761873212664,0.2959712518395253,0.9914651407104884,Edible
98.96350058062708,89.04701077163337,68.0217034397149,14.364193328795098,98.96744484042766,56.0236255155568,89.63446522244024,63.75841446334273,31867.5,706.1391705274582,51.52189039718451,3.058260432378079,0.540559765814699,0.257608054531657,0.9936352324694452,Edible
87.44633448480407,76.91950172720611,59.29261314072368,13.502931016434628,87.4467183083848,59.27314281726508,78.08465054607628,52.6165383647248,7022.5,1290.9230023622513,33.878461942717,2.786160988000351,0.51149947023161,0.2405327205889258,0.9938511487554904,Edible
88.31602655286866,80.98696064485539,61.65608928766824,15.176842834737572,88.31677426414268,53.60960353065616,80.97001860159754,56.6523857343972,10615.5,1445.9768246412275,41.21729656485754,2.9349776605874167,0.5527533328128513,0.2615735684955221,0.993551451807905,Edible
86.33745449029126,70.32142495954693,50.233034991909385,11.58351031553398,86.33879449838187,72.17566747572816,72.82678499190939,52.35970966880379,1307.5,492.2569205760956,42.49502032520326,3.039786585365854,0.5326362356199282,0.2638798982768178,0.9922142384885082,Edible
75.49306025727827,68.92122968855789,55.77856296547055,14.570243737305349,75.50569143534192,46.75205230196344,69.38246868652675,49.47506756225959,3630.0,774.063050031662,36.735022208998366,2.695577327694303,0.5692709198955452,0.2533697892265351,0.992463510252842,Edible
121.26642816382072,113.707102409903,87.90514024845265,17.322395856195953,121.27503182476626,51.11527149817831,112.98779684825074,72.15563067634088,30937.0,687.7543952465057,71.56393348623854,3.9288770289343686,0.4681316143302924,0.2164970135270008,0.9930790445696378,Edible
113.40013861043045,97.25984505334026,79.0962847454271,11.78832207123586,113.40563352392267,54.49560654439247,99.9825004331576,67.53244544687468,25816.5,714.9675981998444,58.3113184079602,3.932711442786069,0.4520946391488614,0.2383984279006145,0.9935687384042532,Edible
107.1103426874141,94.23467216385156,75.0653012368666,13.124085649687458,107.11209380680054,55.01143769118234,95.87434055947156,64.75432626317115,28648.0,738.6660823822021,45.99616883840072,3.4995879273861235,0.4606866719353905,0.2338800470918923,0.9944831618313096,Edible
91.3965235396687,89.65613193839,71.0638440860215,21.3949433304272,92.00201612903226,42.83462292938099,88.03970502760825,55.42054013282396,9628.5,1528.746376991272,46.63597403071088,3.5372761425393007,0.4497367570700324,0.2177503939897639,0.992360891226898,Edible
127.12135979104129,117.67239093992436,99.19985575611088,14.704222057619583,127.13640793731238,39.42366769326732,118.41121203851702,78.65621987688793,34071.0,742.3818120956421,54.196358296622606,3.0163680861478213,0.5508036759362505,0.2417589381533823,0.9955950808367566,Edible
93.75005589589948,83.27552206770112,62.1017305370478,14.838751509189288,93.7514644725663,63.06902025667397,83.98991637973438,54.69042044586536,29053.5,878.4478261470795,48.18666876347952,3.234835549964054,0.5200285064911792,0.2185207042554166,0.9918919228902836,Edible
91.80381948497654,81.23654658791119,59.71946863399715,14.81308803959564,91.8098195316695,63.04263068195083,81.94662993486331,54.64207111513252,6612.5,1228.638730287552,38.22809816526677,2.746140490826334,0.5374213891699562,0.2328417731916798,0.9935582734568358,Edible
79.31131439917739,75.70981810445697,57.640091479629824,17.085416445059035,79.51283551395241,46.4909406800695,74.7212530581853,56.638953971687606,4315.5,837.9036710262299,51.374750747756735,3.432470445805441,0.5196833741967771,0.2938862575981763,0.991967331173515,Edible
84.94225415540816,79.95580528944568,64.39957422418735,16.346106607713093,84.95523212969786,42.445611233931054,79.64374027675427,57.00670795456668,9319.0,1372.621486544609,39.26360365916332,2.6028574365299613,0.58446376218416,0.270336905586039,0.9939344743651384,Edible
80.1868237347295,71.37850494473531,53.27289121582315,14.589383362420012,80.18851076207098,59.82053519488075,71.97952297847586,48.87905006560962,722.5,259.6639940738678,39.55880546374564,2.84828453596186,0.5386935753482621,0.2278151944766839,0.9916664912695324,Edible
81.55427935266646,71.64247311827957,56.682822852177694,13.626371239274466,81.56410883023786,53.87767459541653,72.93494080590855,50.13294699327752,373.0,214.6518018245697,33.23606333606333,2.747119847119847,0.5254413231568024,0.2410069572282692,0.9933475877902008,Edible
75.2560821484992,68.08226134055518,53.64385014669375,15.78436018957346,75.26398104265402,51.21270593545475,68.57953058000452,46.768046511997056,19.5,42.041630148887634,34.013605750697295,2.6389714052472844,0.5488911552773468,0.2429428155784002,0.9921813462424108,Edible
114.58736302402734,99.29518950437318,74.27857645521263,13.892153413089371,114.60166381823666,62.52339901477833,100.98851412486177,68.53726859792603,25226.5,814.1635551452637,67.2305671340154,4.002728306176581,0.4651960802892974,0.2411039670036034,0.992800363429352,Edible
103.05712634377528,93.78906484799444,71.51566292914114,14.69818518090394,103.0605016761068,52.73175355450237,93.96312565021384,66.89175479074657,26271.0,680.0386649370193,40.1194425087108,2.942717770034843,0.5263221622671148,0.2664623145099601,0.9954959042537332,Edible
83.97017412935324,69.14101990049751,55.1944776119403,11.423656716417913,83.9820895522388,58.79268656716418,72.02241293532339,52.78307592993709,2711.5,620.340181350708,43.7397,3.2245,0.509016248851053,0.2704874113290672,0.992115969110262,Edible
97.64210477579462,82.34108850151631,58.423316434011625,13.699423571081326,97.6456698381832,73.84876264555409,84.2063337731787,55.92782917919293,9808.0,1321.6509239673617,34.32978377121599,2.9819111834457104,0.481024064503356,0.2259118381720308,0.9944818233690864,Edible
92.10893885087434,73.45834690995981,58.80650591940915,9.556831758444662,92.10926468990984,67.69797436732921,77.37561094819159,54.407838712582894,6899.5,845.1341177225113,38.30126630642432,3.2317831996070083,0.4536405598199015,0.2336133889755565,0.9934968101053162,Edible
83.40341253281281,66.99532207040453,52.384801776940165,10.55876018038635,83.40583563303494,66.63865517937673,70.26331022413677,48.55870361465347,94.5,47.21320307254791,36.59976986598078,2.991268444564776,0.4856485117822336,0.2331877966335361,0.9921913007002084,Edible
75.36555442350145,57.446637799286805,43.6941331295636,10.197019867549669,75.37264391237902,72.1001443368993,61.2402784853116,46.02102095968823,0.0,0.0,32.85904721213416,3.063447981200598,0.4747530809398347,0.2606473056315222,0.9922036303696682,Edible
76.02339051013588,56.42570728447316,43.84400757406995,9.671697482735576,76.02662062820227,75.00089106705279,60.85854310536868,43.07573403608045,6.0,16.485281229019165,36.73263382336438,3.1633374480978564,0.4587673763957289,0.2196671375605869,0.9900272358839648,Edible
68.42303288510185,58.46073758487552,43.19840234322993,12.787085607775262,68.42391159632538,65.99565969910797,59.71601650911996,42.9098010589932,310.5,233.03657710552216,32.04219318911973,2.813396872992075,0.5337839789149484,0.2566645036040197,0.99126166279471,Edible
73.64033879279555,56.08587172814939,43.16791673044544,10.688555538547885,73.6481453135364,73.23271595489565,59.848614725241084,42.50220779232882,0.0,0.0,37.9677286742035,3.1266187050359715,0.4803561585480799,0.2279662876349621,0.9894172060131056,Edible
85.11104649284353,68.25834383380182,52.66269264321024,10.003683241252302,85.1120157668573,65.36603017673096,71.55503860941488,54.43970395818946,3436.0,357.56348872184753,26.551559454191032,2.2046458739441195,0.5998050746296008,0.2792865937864707,0.9955024091403764,Edible
77.9730280748663,54.32222593582888,43.36627673796792,8.787767379679144,77.97576871657753,78.04752673796791,60.16330213903744,43.05583215638464,1.5,6.242640614509583,31.05042016806724,2.757176470588236,0.5173321218290732,0.2456580031874543,0.9915791021208142,Edible
75.43719291740058,54.983498655789376,41.73551497172522,9.4729303791601,75.43941781774357,75.48122740335589,59.60823213126912,44.95318412784897,9.0,16.485281229019165,30.47070895522388,2.738619402985075,0.518032160585095,0.2636019715660277,0.992424453037274,Edible
83.14965887646973,60.11373203658005,48.06339817099724,12.174154449121788,83.15230802728988,74.5324430251125,65.66428364058645,48.547216634886446,85.0,53.79898953437805,32.666520627966406,2.672435195326761,0.5192591642659802,0.2487234201159904,0.9930347777037511,Edible
95.43964319886416,76.03435291212692,63.685453254730085,9.281243248248405,95.44118645637212,59.66360072841754,80.46618722800086,58.23687534060328,8646.0,1199.22451710701,32.661928114718485,2.8546775094667582,0.4920195892814176,0.251030553176135,0.995160050930368,Edible
83.5297514619883,58.83845029239766,45.28263888888889,10.031213450292398,83.53428362573099,82.15372807017543,64.7233187134503,47.99556339246796,8.5,17.071067690849304,26.588198529411763,2.4952573529411763,0.5268692402510826,0.2488607680011651,0.9942008110885004,Edible
71.553,55.52352631578948,45.85731578947368,10.595,71.557,63.684105263157896,59.22221052631579,41.78114522324879,0.0,0.0,31.707443708609272,2.87671523178808,0.483196115245643,0.2284967301048552,0.9908571746940114,Edible
84.27123493975904,64.29661144578313,51.03407379518072,9.216867469879515,84.27405873493976,69.80380271084337,68.81336596385542,49.26040417254589,165.0,180.5096662044525,29.72295454545453,2.541742424242423,0.5436850383605096,0.2461471942364703,0.9938402101591144,Edible
79.95969297230579,59.99367430378771,47.36615752526421,13.226722209365116,79.96247010722827,73.09808686260897,64.57212836534752,47.36333609400572,27.5,33.55634891986847,28.11824494704582,2.446134150599372,0.5421311048275423,0.2392355607168064,0.993701579713084,Edible
